"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","hb_1","hb_2","hb_3","hb_4","check_5","hb_t_First.Click","hb_t_Last.Click","hb_t_Page.Submit","hb_t_Click.Count","nat_1","nat_2r","nat_3","nat_4","nat_5","nat_6r","nat_t_First.Click","nat_t_Last.Click","nat_t_Page.Submit","nat_t_Click.Count","medSkept_1","medSkept_2r","medSkept_3","medSkept_4","medSkept_5r","medSkept_6r","medSkept_t_First.Click","medSkept_t_Last.Click","medSkept_t_Page.Submit","medSkept_t_Click.Count","diseaseRare_1","diseaseRare_2","diseaseRare_3r","diseaseRare_4","diseaseRare_5r","diseaseRare_t_First.Click","diseaseRare_t_Last.Click","diseaseRare_t_Page.Submit","diseaseRare_t_Click.Count","diseaseSevere_1r","diseaseSevere_2","diseaseSevere_3","diseaseSevere_4r","diseaseSevere_5","diseaseSevere_t_First.Click","diseaseSevere_t_Last.Click","diseaseSevere_t_Page.Submit","diseaseSevere_t_Click.Count","vaccEff_1","vaccEff_2r","vaccEff_3r","vaccEff_4","vaccEff_t_First.Click","vaccEff_t_Last.Click","vaccEff_t_Page.Submit","vaccEff_t_Click.Count","vaccDanger_1","vaccDanger_2r","vaccDanger_3","vaccDanger_4r","check_3","vaccDanger_t_First.Click","vaccDanger_t_Last.Click","vaccDanger_t_Page.Submit","vaccDanger_t_Click.Count","vaccTox_1r","vaccTox_2","vaccTox_3","vaccTox_4r","vaccTox_t_First.Click","vaccTox_t_Last.Click","vaccTox_t_Page.Submit","vaccTox_t_Click.Count","vaccStrain_1","vaccStrain_2r","vaccStrain_3","vaccStrain_4r","vaccStrain_5","vaccStrain_t_First.Click","vaccStrain_t_Last.Click","vaccStrain_t_Page.Submit","vaccStrain_t_Click.Count","vaccIntent_1r","vaccIntent_2","vaccIntent_3r","vaccIntent_4","vaccIntent_5r","vaccIntent_t_First.Click","vaccIntent_t_Last.Click","vaccIntent_t_Page.Submit","vaccIntent_t_Click.Count","parentExpert_1","parentExpert_2","parentExpert_3","parentExpert_4r","parentExpert_5r","parentExpert_t_First.Click","parentExpert_t_Last.Click","parentExpert_t_Page.Submit","parentExpert_t_Click.Count","infantImmLimCap_1","infantImmLimCap_2r","infantImmLimCap_3","infantImmLimCap_4","infantImmLimCap_5r","infantImmLimCap_t_First.Click","infantImmLimCap_t_Last.Click","infantImmLimCap_t_Page.Submit","infantImmLimCap_t_Click.Count","infantImmWeak_1","infantImmWeak_2","infantImmWeak_3","infantImmWeak_4r","infantImmWeak_5r","infantImmWeak_t_First.Click","infantImmWeak_t_Last.Click","infantImmWeak_t_Page.Submit","infantImmWeak_t_Click.Count","overpar_1","overpar_2","overpar_3","overpar_4r","overpar_5r","overpar_t_First.Click","overpar_t_Last.Click","overpar_t_Page.Submit","overpar_t_Click.Count","news_time","vacc_news","vacc_news_freq","news_favorable","vacc_conv","conv_favorable","outbreaks","outbreak_favorable","other","sex","age","race","religion","educ","income","pol_party","pol_party_4_TEXT","pol_ind_leaning","pol_rating_1","parent","expecting","children","youngest_child","refuse","comments","workerId","assignmentId","hitId","study_time","payment"
"Start Date","End Date","Response Type","07ceb499159bef0b","Progress","Duration (in seconds)","Finished","Recorded Date","Response ID","Recipient Last Name","Recipient First Name","Recipient Email","External Data Reference",NA,NA,"Distribution Channel","User Language","Please indicate how much you agree or disagree with each of the following statements. - The body is essentially self-healing and the task of a health care provider is to assist the healing process.","Please indicate how much you agree or disagree with each of the following statements. - Physical and mental health are maintained by an underlying energy or vital force.","Please indicate how much you agree or disagree with each of the following statements. - A patient’s symptoms should be regarded as a manifestation of a general imbalance or dysfunction affecting the whole body.","Please indicate how much you agree or disagree with each of the following statements. - Health and disease are a reflection of balance between positive life enhancing forces and negative destructive forces.","Please indicate how much you agree or disagree with each of the following statements. - Please select somewhat agree.","Timing - First Click","Timing - Last Click","Timing - Page Submit","Timing - Click Count","Please indicate how much you agree or disagree with each of the following statements. - Natural things are always better than synthetic alternatives.","Please indicate how much you agree or disagree with each of the following statements. - In some cases, it’s fair to say that science has improved on nature.","Please indicate how much you agree or disagree with each of the following statements. - I’m always wary of any chemicals that were developed in a lab.","Please indicate how much you agree or disagree with each of the following statements. - Overall, advances in chemistry and the creation of synthetic chemicals have done more harm than good for human health.","Please indicate how much you agree or disagree with each of the following statements. - Childbirth should take place at home rather than in a hospital.","Please indicate how much you agree or disagree with each of the following statements. - I’m not concerned about preservatives in food.","Timing - First Click","Timing - Last Click","Timing - Page Submit","Timing - Click Count","Please indicate how much you agree or disagree with each of the following statements. - Pharmaceutical companies are more interested in making money than in helping people be healthy.","Please indicate how much you agree or disagree with each of the following statements. - FDA regulations ensure that approved pharmaceutical drugs are safe.","Please indicate how much you agree or disagree with each of the following statements. - Pharmaceutical companies put pressure on the FDA and CDC to suppress negative findings.","Please indicate how much you agree or disagree with each of the following statements. - Most researchers are biased against the idea that medications or vaccinations could cause health problems.","Please indicate how much you agree or disagree with each of the following statements. - Pharmaceutical companies don’t make huge profits from the sale of vaccines.","Please indicate how much you agree or disagree with each of the following statements. - For researchers developing vaccines, safety is a top priority.","Timing - First Click","Timing - Last Click","Timing - Page Submit","Timing - Click Count","Please indicate how much you agree or disagree with each of the following statements. - Diseases like measles and whooping cough are so rare that there is no real need to worry about them.","Please indicate how much you agree or disagree with each of the following statements. - Nowadays parents can feel certain their children will not contract measles or mumps.","Please indicate how much you agree or disagree with each of the following statements. - It’s not  paranoid for parents to  worry about their children getting measles.","Please indicate how much you agree or disagree with each of the following statements. - It is almost impossible for a child currently living in the US to catch whooping cough.","Please indicate how much you agree or disagree with each of the following statements. - Measles and whooping cough are more common than people realize.","Timing - First Click","Timing - Last Click","Timing - Page Submit","Timing - Click Count","Please indicate how much you agree or disagree with each of the following statements. - Measles, mumps, and whooping cough are no more severe than the flu.","Please indicate how much you agree or disagree with each of the following statements. - Childhood diseases are serious diseases.","Please indicate how much you agree or disagree with each of the following statements. - Diseases like measles, mumps, and whooping cough can cause permanent damage to a child who contracts them.","Please indicate how much you agree or disagree with each of the following statements. - Childhood diseases are not that big a deal.","Please indicate how much you agree or disagree with each of the following statements. - Diseases like measles and whooping cough are extremely dangerous for young children.","Timing - First Click","Timing - Last Click","Timing - Page Submit","Timing - Click Count","Please indicate how much you agree or disagree with each of the following statements. - Your chances of getting a disease after being vaccinated against it are incredibly low.","Please indicate how much you agree or disagree with each of the following statements. - Improved nutrition and sanitation played a larger role than vaccines in the decline of diseases like measles.","Please indicate how much you agree or disagree with each of the following statements. - Recent outbreaks of diseases like measles and whooping cough show that vaccines don’t work very well.","Please indicate how much you agree or disagree with each of the following statements. - Vaccines are one of the most effective medical treatments.","Timing - First Click","Timing - Last Click","Timing - Page Submit","Timing - Click Count","Please indicate how much you agree or disagree with each of the following statements. - Childhood vaccines can cause autism.","Please indicate how much you agree or disagree with each of the following statements. - It is safe for infants to receive multiple vaccines at once.","Please indicate how much you agree or disagree with each of the following statements. - Many children have severe adverse reactions to the MMR vaccine.","Please indicate how much you agree or disagree with each of the following statements. - Vaccines are a very safe medical treatment.","Please indicate how much you agree or disagree with each of the following statements. - Please select somewhat disagree.","Timing - First Click","Timing - Last Click","Timing - Page Submit","Timing - Click Count","Please indicate how much you agree or disagree with each of the following statements. - Vaccines do not contain dangerous amounts of toxins.","Please indicate how much you agree or disagree with each of the following statements. - Vaccines are actually highly toxic to humans.","Please indicate how much you agree or disagree with each of the following statements. - Exposure to certain additives in vaccines can cause major health problems.","Please indicate how much you agree or disagree with each of the following statements. - The quantities of chemical additives in vaccines are so small that they do not pose any health risks.","Timing - First Click","Timing - Last Click","Timing - Page Submit","Timing - Click Count","Please indicate how much you agree or disagree with each of the following statements. - Vaccines strain the immune system much like the actual disease.","Please indicate how much you agree or disagree with each of the following statements. - One great benefit of vaccines is that they provide immunity without the immune system having to work so hard.","Please indicate how much you agree or disagree with each of the following statements. - Vaccines can use up the capacity of the immune system, leaving a baby vulnerable.","Please indicate how much you agree or disagree with each of the following statements. - Vaccines are not very taxing for an infant's immune system.","Please indicate how much you agree or disagree with each of the following statements. - Getting multiple vaccines at once can exhaust an infant’s immune system.","Timing - First Click","Timing - Last Click","Timing - Page Submit","Timing - Click Count","Please indicate how much you agree or disagree with each of the following statements. - The risk of side effects outweighs any protective benefits of vaccines.","Please indicate how much you agree or disagree with each of the following statements. - If I had a young baby I would have him or her vaccinated.","Please indicate how much you agree or disagree with each of the following statements. - If I had a baby, I would opt to spread out his or her vaccinations, rather than following the traditional schedule.","Please indicate how much you agree or disagree with each of the following statements. - I feel confident that vaccinating children is the right thing to do.","Please indicate how much you agree or disagree with each of the following statements. - I would never vaccinate my child.","Timing - First Click","Timing - Last Click","Timing - Page Submit","Timing - Click Count","Please indicate how much you agree or disagree with each of the following statements. - Every individual is different and a parent knows their own child best.","Please indicate how much you agree or disagree with each of the following statements. - Parents have insights into their children’s health and well-being that no health professional can match.","Please indicate how much you agree or disagree with each of the following statements. - When a child encounters health problems, the child’s parents are often better equipped than doctors to identify the many subtle causes of those issues.","Please indicate how much you agree or disagree with each of the following statements. - Parents should trust a doctor’s advice even if it goes against their intuitions.","Please indicate how much you agree or disagree with each of the following statements. - Advice from doctors is the best resource for keeping your child healthy.","Timing - First Click","Timing - Last Click","Timing - Page Submit","Timing - Click Count","Please indicate how much you agree or disagree with each of the following statements. - When babies are exposed to one illness it leaves them especially vulnerable to other viruses and infections.","Please indicate how much you agree or disagree with each of the following statements. - Babies are able to fight off multiple viruses at the same time.","Please indicate how much you agree or disagree with each of the following statements. - Babies’ immune systems can only develop a limited number of antibodies.","Please indicate how much you agree or disagree with each of the following statements. - Babies’ immune systems are severely limited in how much they can cope with at one time.","Please indicate how much you agree or disagree with each of the following statements. - Babies’ immune systems can deal with many threats at one time.","Timing - First Click","Timing - Last Click","Timing - Page Submit","Timing - Click Count","Please indicate how much you agree or disagree with each of the following statements. - Babies should be sheltered from exposure to viruses and bacteria to the greatest extent possible.","Please indicate how much you agree or disagree with each of the following statements. - Babies have a very limited ability to fight off diseases.","Please indicate how much you agree or disagree with each of the following statements. - Babies’ immune systems are weak.","Please indicate how much you agree or disagree with each of the following statements. - Babies have an innate ability to fight off diseases.","Please indicate how much you agree or disagree with each of the following statements. - Babies’ immune systems are more robust than many people think.","Timing - First Click","Timing - Last Click","Timing - Page Submit","Timing - Click Count","Please indicate how much you agree or disagree with each of the following statements. - Parents should strive to control their baby’s environments as much as possible.","Please indicate how much you agree or disagree with each of the following statements. - Parents of babies should never leave anything to chance.","Please indicate how much you agree or disagree with each of the following statements. - There is no such thing as being overprotective of a baby.","Please indicate how much you agree or disagree with each of the following statements. - Many things that parents of babies worry about won’t actually have major consequences.","Please indicate how much you agree or disagree with each of the following statements. - Some parents go overboard trying to make everything perfect for their babies.","Timing - First Click","Timing - Last Click","Timing - Page Submit","Timing - Click Count","On a typical weekday (Monday – Friday), how much time would you estimate you spend reading, listening to, or watching the news (including newspapers, radio, TV, and the internet)?","In the last month, do you recall seeing or hearing any news related to vaccines or outbreaks of vaccine preventable diseases (such as measles or whooping cough)?","How frequently do you recall seeing or hearing news related to vaccines or outbreaks of vaccine preventable diseases (such as measles or whooping cough)?","Did this news change your opinion about vaccination in any way? If so, did it make you feel more or less favorably toward vaccination?","In the last month, have you had a conversation with a friend, family member, or acquaintance about news related to vaccines or outbreaks of vaccine preventable diseases (such as measles or whooping cough)?","Did having this conversation change your opinion about vaccination in any way? If so, did it make you feel more or less favorably toward vaccination?","In the last month, have there been any outbreaks of vaccine preventable diseases (such as measles or whooping cough) near where you live or near where you were traveling (for example, in a nearby city)?","Did this experience change your opinion about vaccination in any way? If so, did it make you feel more or less favorably toward vaccination?","In the last month, has there been anything else that has affected your feelings about vaccination in any way? If so, please describe below.","Please indicate your gender","Please enter your age","What is your race or ethnicity?","Which of the following best describes your religious affiliation?","What is the highest level of education or degree that you have attained?","What is your annual household income?","Generally speaking, do you usually think of yourself as a Republican, a Democrat, an Independent, or something else? - Selected Choice","Generally speaking, do you usually think of yourself as a Republican, a Democrat, an Independent, or something else? - Other - Text","Do you think of yourself as closer to the Republican or Democratic party?","Here is a 7-point scale on which the political views that people might hold are arranged from extremely liberal (left) to extremely conservative (right). Where would you place yourself on this scale? - Political Ideology","Are you a parent?","Are you or your partner currently pregnant or expecting a child?","How many children do you have?","How old is your youngest child?","Have you ever refused a recommended vaccination for one of your children?","Thank you for your participation in this study. Do you have any comments about the study or about your responses?","b953548792ca98d5","assignmentId","hitId","study_time","payment"
"{""ImportId"":""startDate"",""timeZone"":""America/Denver""}","{""ImportId"":""endDate"",""timeZone"":""America/Denver""}","{""ImportId"":""status""}","c91890b20bf88706","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Denver""}","{""ImportId"":""_recordId""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}",NA,NA,"{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID82_4""}","{""ImportId"":""QID82_5""}","{""ImportId"":""QID82_6""}","{""ImportId"":""QID82_7""}","{""ImportId"":""QID82_8""}","{""ImportId"":""QID110_FIRST_CLICK""}","{""ImportId"":""QID110_LAST_CLICK""}","{""ImportId"":""QID110_PAGE_SUBMIT""}","{""ImportId"":""QID110_CLICK_COUNT""}","{""ImportId"":""QID83_23""}","{""ImportId"":""QID83_24""}","{""ImportId"":""QID83_25""}","{""ImportId"":""QID83_26""}","{""ImportId"":""QID83_27""}","{""ImportId"":""QID83_28""}","{""ImportId"":""QID111_FIRST_CLICK""}","{""ImportId"":""QID111_LAST_CLICK""}","{""ImportId"":""QID111_PAGE_SUBMIT""}","{""ImportId"":""QID111_CLICK_COUNT""}","{""ImportId"":""QID84_30""}","{""ImportId"":""QID84_31""}","{""ImportId"":""QID84_32""}","{""ImportId"":""QID84_33""}","{""ImportId"":""QID84_34""}","{""ImportId"":""QID84_35""}","{""ImportId"":""QID112_FIRST_CLICK""}","{""ImportId"":""QID112_LAST_CLICK""}","{""ImportId"":""QID112_PAGE_SUBMIT""}","{""ImportId"":""QID112_CLICK_COUNT""}","{""ImportId"":""QID85_31""}","{""ImportId"":""QID85_32""}","{""ImportId"":""QID85_33""}","{""ImportId"":""QID85_34""}","{""ImportId"":""QID85_35""}","{""ImportId"":""QID113_FIRST_CLICK""}","{""ImportId"":""QID113_LAST_CLICK""}","{""ImportId"":""QID113_PAGE_SUBMIT""}","{""ImportId"":""QID113_CLICK_COUNT""}","{""ImportId"":""QID114_50""}","{""ImportId"":""QID114_51""}","{""ImportId"":""QID114_52""}","{""ImportId"":""QID114_53""}","{""ImportId"":""QID114_54""}","{""ImportId"":""QID116_FIRST_CLICK""}","{""ImportId"":""QID116_LAST_CLICK""}","{""ImportId"":""QID116_PAGE_SUBMIT""}","{""ImportId"":""QID116_CLICK_COUNT""}","{""ImportId"":""QID87_37""}","{""ImportId"":""QID87_38""}","{""ImportId"":""QID87_39""}","{""ImportId"":""QID87_40""}","{""ImportId"":""QID117_FIRST_CLICK""}","{""ImportId"":""QID117_LAST_CLICK""}","{""ImportId"":""QID117_PAGE_SUBMIT""}","{""ImportId"":""QID117_CLICK_COUNT""}","{""ImportId"":""QID88_41""}","{""ImportId"":""QID88_42""}","{""ImportId"":""QID88_43""}","{""ImportId"":""QID88_44""}","{""ImportId"":""QID88_45""}","{""ImportId"":""QID118_FIRST_CLICK""}","{""ImportId"":""QID118_LAST_CLICK""}","{""ImportId"":""QID118_PAGE_SUBMIT""}","{""ImportId"":""QID118_CLICK_COUNT""}","{""ImportId"":""QID89_45""}","{""ImportId"":""QID89_46""}","{""ImportId"":""QID89_47""}","{""ImportId"":""QID89_48""}","{""ImportId"":""QID119_FIRST_CLICK""}","{""ImportId"":""QID119_LAST_CLICK""}","{""ImportId"":""QID119_PAGE_SUBMIT""}","{""ImportId"":""QID119_CLICK_COUNT""}","{""ImportId"":""QID90_56""}","{""ImportId"":""QID90_57""}","{""ImportId"":""QID90_58""}","{""ImportId"":""QID90_59""}","{""ImportId"":""QID90_60""}","{""ImportId"":""QID120_FIRST_CLICK""}","{""ImportId"":""QID120_LAST_CLICK""}","{""ImportId"":""QID120_PAGE_SUBMIT""}","{""ImportId"":""QID120_CLICK_COUNT""}","{""ImportId"":""QID91_63""}","{""ImportId"":""QID91_64""}","{""ImportId"":""QID91_65""}","{""ImportId"":""QID91_66""}","{""ImportId"":""QID91_67""}","{""ImportId"":""QID121_FIRST_CLICK""}","{""ImportId"":""QID121_LAST_CLICK""}","{""ImportId"":""QID121_PAGE_SUBMIT""}","{""ImportId"":""QID121_CLICK_COUNT""}","{""ImportId"":""QID94_69""}","{""ImportId"":""QID94_70""}","{""ImportId"":""QID94_71""}","{""ImportId"":""QID94_72""}","{""ImportId"":""QID94_73""}","{""ImportId"":""QID122_FIRST_CLICK""}","{""ImportId"":""QID122_LAST_CLICK""}","{""ImportId"":""QID122_PAGE_SUBMIT""}","{""ImportId"":""QID122_CLICK_COUNT""}","{""ImportId"":""QID95_79""}","{""ImportId"":""QID95_80""}","{""ImportId"":""QID95_81""}","{""ImportId"":""QID95_82""}","{""ImportId"":""QID95_83""}","{""ImportId"":""QID123_FIRST_CLICK""}","{""ImportId"":""QID123_LAST_CLICK""}","{""ImportId"":""QID123_PAGE_SUBMIT""}","{""ImportId"":""QID123_CLICK_COUNT""}","{""ImportId"":""QID97_76""}","{""ImportId"":""QID97_77""}","{""ImportId"":""QID97_78""}","{""ImportId"":""QID97_79""}","{""ImportId"":""QID97_80""}","{""ImportId"":""QID124_FIRST_CLICK""}","{""ImportId"":""QID124_LAST_CLICK""}","{""ImportId"":""QID124_PAGE_SUBMIT""}","{""ImportId"":""QID124_CLICK_COUNT""}","{""ImportId"":""QID98_80""}","{""ImportId"":""QID98_81""}","{""ImportId"":""QID98_82""}","{""ImportId"":""QID98_83""}","{""ImportId"":""QID98_84""}","{""ImportId"":""QID125_FIRST_CLICK""}","{""ImportId"":""QID125_LAST_CLICK""}","{""ImportId"":""QID125_PAGE_SUBMIT""}","{""ImportId"":""QID125_CLICK_COUNT""}","{""ImportId"":""QID138""}","{""ImportId"":""QID139""}","{""ImportId"":""QID140""}","{""ImportId"":""QID141""}","{""ImportId"":""QID142""}","{""ImportId"":""QID143""}","{""ImportId"":""QID144""}","{""ImportId"":""QID145""}","{""ImportId"":""QID146_TEXT""}","{""ImportId"":""QID74""}","{""ImportId"":""QID75_TEXT""}","{""ImportId"":""QID106""}","{""ImportId"":""QID105""}","{""ImportId"":""QID77""}","{""ImportId"":""QID104""}","{""ImportId"":""QID147""}","{""ImportId"":""QID147_4_TEXT""}","{""ImportId"":""QID148""}","{""ImportId"":""QID149_1""}","{""ImportId"":""QID102""}","{""ImportId"":""QID103""}","{""ImportId"":""QID99""}","{""ImportId"":""QID101""}","{""ImportId"":""QID107""}","{""ImportId"":""QID72_TEXT""}","1e4c866bda044438","{""ImportId"":""assignmentId""}","{""ImportId"":""hitId""}","{""ImportId"":""study_time""}","{""ImportId"":""payment""}"
"2019-05-01 08:55:08","2019-05-01 08:56:42","0","dd260048c85e6234","100","93","1","2019-05-01 08:56:42","R_1i4KnzLNaJsUIU6","","","","",21.36,-157.93,"anonymous","EN","2","7","7","5","5","0.07","3.262","3.658","16","2","5","7","6","3","3","0.115","1.688","2.159","11","6","2","3","7","7","3","0.171","4.859","5.087","19","7","6","2","7","5","0.258","2.266","2.684","9","2","7","2","7","3","0.091","2.034","2.414","10","2","7","2","4","0.174","1.141","2.144","6","2","6","6","2","3","0.099","5.347","5.95","16","7","5","6","2","0.06","1.964","2.298","9","6","5","7","3","7","0.085","1.228","1.566","8","6","3","2","1","6","0.218","3.177","3.359","12","6","2","5","6","3","0.296","2.272","2.532","10","3","7","4","5","5","0.052","2.156","2.56","9","7","6","1","3","1","0.121","1.352","1.899","7","3","7","7","2","4","0.121","1.617","1.956","8","2","0","","","0","","0","","no","0","23","5","6","3","4","3","","2","3","0","0","","","","","d54dafaba1c98a2d","3CPLWGV3MOZ68MQQV59PAU8U6O0N9U","3XEIP58NL0NS4T7OXOI7M6B9KA7LZ2","15","2.00"
"2019-05-01 08:53:41","2019-05-01 08:57:15","0","118f06b70c16470e","100","213","1","2019-05-01 08:57:16","R_2y7AlpKRhNTdPog","","","","",45.22,-93.96,"anonymous","EN","3","4","5","4","5","0.372","7.077","7.383","8","3","4","3","2","5","4","0.432","11.75","14.797","6","2","3","5","4","4","4","0.462","4.315","5.233","6","3","3","5","4","5","0.441","3.863","9.343","5","4","4","3","3","4","0.704","22.54","35.945","7","4","4","5","3","0.675","3.097","3.884","4","5","4","3","5","3","0.513","5.097","5.902","7","4","4","3","5","0.659","2.962","3.877","4","3","6","4","4","4","0.302","3.666","4.623","5","3","4","5","3","6","0.861","3.854","4.59","5","2","4","3","4","3","0.412","7.072","8.228","7","3","4","4","3","5","0.387","3.289","4.116","5","4","3","4","5","3","0.835","4.006","4.964","5","6","4","3","3","4","0.527","3.228","4.025","5","2","0","","","0","","0","","na","1","26","1","1","5","4","2","","","4","0","0","","","","na","a208696ad481ef0c","3KYQYYSHYV70TX3J80E4BFRPNJKDOG","3XEIP58NL0NS4T7OXOI7M6B9KA7LZ2","15","2.00"
"2019-05-01 08:53:40","2019-05-01 08:58:15","0","804a7702751306e5","100","274","1","2019-05-01 08:58:16","R_3hb6cz0gwl3Z4zy","","","","",34.78,-96.69,"anonymous","EN","4","7","1","1","5","0","0","18.087","0","7","5","1","1","1","7","0","0","14.42","0","1","7","4","1","4","7","0","0","16.302","0","1","1","7","4","4","0","0","21.089","0","1","7","7","1","7","0","0","9.939","0","7","1","1","7","0","0","12.556","0","1","7","1","7","3","0","0","8.265","0","7","1","1","7","0","0","10.264","0","1","6","1","6","1","0","0","13.594","0","7","7","1","7","1","0","0","12.75","0","5","1","1","7","7","0","0","12.497","0","7","1","7","7","1","0","0","10.978","0","7","7","4","4","4","0","0","14.124","0","7","7","7","7","7","0","0","17.276","0","4","1","4","3","0","","0","","No","1","42","1","1","4","6","1","","","5","1","0","2","11","0","No","9d6480a0e6d85281","38F71OA9GTW9REW3MQUH7B554WLFME","3XEIP58NL0NS4T7OXOI7M6B9KA7LZ2","15","2.00"
"2019-05-01 08:55:55","2019-05-01 08:58:51","0","a74dc02f8975a912","100","175","1","2019-05-01 08:58:51","R_2X7K2eCRLO7mATc","","","","",40.54,-85.66,"anonymous","EN","4","3","6","5","5","0.569","8.425","9.096","8","4","5","4","5","5","4","0.642","2.618","4.621","7","5","6","5","4","4","5","1.162","2.857","3.621","6","6","4","5","4","5","2.65","4.155","4.977","5","3","5","7","1","7","10.992","15.904","16.621","6","5","4","6","4","0.947","2.611","2.91","5","5","4","4","5","3","0.975","4.191","5","6","6","4","5","5","1.408","2.472","3.156","4","5","5","5","5","4","1.234","3.187","3.822","6","4","4","6","5","5","0.985","3.977","4.356","7","5","5","4","6","5","0.613","2.134","2.817","5","3","2","3","3","2","3.783","5.139","6.082","5","4","5","5","5","4","1.984","3.345","4.427","5","4","5","3","6","4","0.727","2.304","3.501","5","3","1","1","2","0","","0","","Made my feelings towards vaccines stronger after the measles outbreak","0","35","1","1","3","3","1","","","7","1","0","3","3","0","thank you!","6ed92e5864668773","386CSBG1OZM4T01KDQYUUECXLYFQ69","3XEIP58NL0NS4T7OXOI7M6B9KA7LZ2","15","2.00"
"2019-05-01 08:54:12","2019-05-01 08:59:44","0","d13880ba67d82cc6","100","331","1","2019-05-01 08:59:44","R_3oYkoL5hrTJsO0a","","","","",39.05,-94.4,"anonymous","EN","6","4","4","3","5","3.991","16.487","17.392","5","2","7","5","1","2","3","2.208","15.999","16.719","7","5","6","5","4","2","6","5.44","23.344","24.16","8","2","2","7","5","3","3.94","17.348","18.032","5","1","6","5","1","6","2.463","13.631","14.4","5","7","4","2","7","3.166","12.204","13.154","5","1","5","2","7","3","3.31","13.131","13.866","6","6","1","3","6","2.816","11.6","12.282","4","4","6","3","4","5","2.963","15.139","16.8","5","1","7","2","7","1","6.511","16.062","16.732","5","4","3","3","6","7","3.116","14.612","15.261","5","5","4","5","6","5","3.561","15.176","15.887","5","5","5","3","3","5","2.482","11.888","12.646","5","5","3","4","5","7","2.724","15.733","16.42","7","4","0","","","0","","0","","no","1","39","1","6","3","2","3","","2","3","1","0","1","14","0","no","2f1e64fdb57617cb","3QIYRE09Y3HOJHNVRSUWVOQB8CCN1L","3XEIP58NL0NS4T7OXOI7M6B9KA7LZ2","15","2.00"
"2019-05-01 08:55:14","2019-05-01 09:00:17","0","3dc73e8f5fcb7619","100","303","1","2019-05-01 09:00:18","R_3MPz4iTpofN4soo","","","","",27.76,-80.6,"anonymous","EN","4","1","1","1","5","1.308","14.684","15.536","8","1","7","1","1","1","7","4.679","18.166","18.846","7","4","6","5","2","4","7","4.514","17.474","18.128","7","1","5","6","5","1","2.777","18.144","18.54","6","1","7","7","1","7","2.415","11.742","12.629","7","7","1","1","7","6.309","15.75","16.497","6","1","3","4","6","3","3.077","9.453","9.951","6","7","1","2","6","4.429","11.583","12.329","4","3","4","2","4","2","4.073","15.809","16.566","6","1","7","1","7","1","5.981","14.365","14.922","6","2","1","1","6","7","7.409","13.953","14.491","6","4","3","4","7","2","3.213","11.98","12.537","5","4","6","6","3","3","2.391","11.758","12.245","6","3","5","3","4","5","7.136","18.272","19.109","7","5","1","5","3","1","3","0","","NOTHING ELSE","1","34","1","6","3","4","2","","","2","0","0","","","","","01acb779508f5736","3GFK2QRXX9HDUTXSKGNVUXGJD4M5WD","3XEIP58NL0NS4T7OXOI7M6B9KA7LZ2","15","2.00"
"2019-05-01 08:55:30","2019-05-01 09:00:23","0","7df45029027ea64b","100","292","1","2019-05-01 09:00:24","R_3FQX4A5SKPy7bl1","","","","",36.11,-83.95,"anonymous","EN","6","2","4","6","5","0","0","7.871","0","2","4","1","7","2","4","0","0","22.554","0","3","5","3","7","2","5","0","0","14.467","0","4","4","3","4","4","0","0","30.173","0","1","6","5","2","7","0","0","14.503","0","7","4","2","6","0","0","10.432","0","2","7","2","6","3","0","0","5.623","0","3","4","2","2","0","0","24.948","0","3","4","4","6","2","0","0","15.503","0","2","7","2","6","2","0","0","9.483","0","6","2","2","7","6","0","0","21.403","0","2","1","3","5","4","0","0","8.28","0","7","1","7","2","2","0","0","9.923","0","7","6","6","2","2","0","0","8.357","0","3","0","","","0","","0","","No","1","33","1","1","3","3","1","","","5","0","0","","","","No","688d4e3b2b4cd827","3QUO65DNQUOMAZE5UV4TLFVD9JFOU1","3XEIP58NL0NS4T7OXOI7M6B9KA7LZ2","15","2.00"
